="Run 55: Perception Delay Fraction Beta",0.09535
="Run 55: Temperature Adjustment Fraction Alpha",0.77515
="Run 56: Payoff",19.2916173279
="Run 56: Perception Delay Fraction Beta",0.71695
="Run 56: Temperature Adjustment Fraction Alpha",0.71535
="Run 57: Payoff",137.417379829
="Run 57: Perception Delay Fraction Beta",0.14595
="Run 57: Temperature Adjustment Fraction Alpha",0.91825
="Run 58: Payoff",29.2822544606
="Run 58: Perception Delay Fraction Beta",0.51995
="Run 58: Temperature Adjustment Fraction Alpha",0.73215
="Run 59: Payoff",8.34304953505
="Run 59: Perception Delay Fraction Beta",0.81195
="Run 59: Temperature Adjustment Fraction Alpha",0.22615
="Run 60: Payoff",11.5423345803
="Run 60: Perception Delay Fraction Beta",0.95715
="Run 60: Temperature Adjustment Fraction Alpha",0.61845
="Run 61: Payoff",22.708331641
="Run 61: Perception Delay Fraction Beta",0.76665
="Run 61: Temperature Adjustment Fraction Alpha",0.97725
="Run 62: Payoff",19.9141613883
="Run 62: Perception Delay Fraction Beta",0.52525
="Run 62: Temperature Adjustment Fraction Alpha",0.45675
="Run 63: Payoff",109.648038989
="Run 63: Perception Delay Fraction Beta",0.08045
="Run 63: Temperature Adjustment Fraction Alpha",0.21165
="Run 64: Payoff",29.8781748065
="Run 64: Perception Delay Fraction Beta",0.60705
="Run 64: Temperature Adjustment Fraction Alpha",0.97025
="Run 65: Payoff",15.2880360254
="Run 65: Perception Delay Fraction Beta",0.21635
="Run 65: Temperature Adjustment Fraction Alpha",0.07195
="Run 66: Payoff",213.315833203
="Run 66: Perception Delay Fraction Beta",0.05425
="Run 66: Temperature Adjustment Fraction Alpha",0.32205
="Run 67: Payoff",32.8394899761
="Run 67: Perception Delay Fraction Beta",0.51825
="Run 67: Temperature Adjustment Fraction Alpha",0.85365
="Run 68: Payoff",13.8605894705
="Run 68: Perception Delay Fraction Beta",0.69255
="Run 68: Temperature Adjustment Fraction Alpha",0.46345
="Run 69: Payoff",10.844714213
="Run 69: Perception Delay Fraction Beta",0.92375
="Run 69: Temperature Adjustment Fraction Alpha",0.54765
="Run 70: Payoff",23.7262207449
="Run 70: Perception Delay Fraction Beta",0.54365
="Run 70: Temperature Adjustment Fraction Alpha",0.59705
="Run 71: Payoff",19.0033488719
="Run 71: Perception Delay Fraction Beta",0.43175
="Run 71: Temperature Adjustment Fraction Alpha",0.31935
="Run 72: Payoff",48.2210413951
="Run 72: Perception Delay Fraction Beta",0.40305
="Run 72: Temperature Adjustment Fraction Alpha",0.98525
="Run 73: Payoff",82.4387411062
="Run 73: Perception Delay Fraction Beta",0.21905
="Run 73: Temperature Adjustment Fraction Alpha",0.79985
="Run 74: Payoff",7.82208293867
="Run 74: Perception Delay Fraction Beta",0.86175
="Run 74: Temperature Adjustment Fraction Alpha",0.26905
="Run 75: Payoff",205.915557492
="Run 75: Perception Delay Fraction Beta",0.06745
="Run 75: Temperature Adjustment Fraction Alpha",0.45305
="Run 76: Payoff",65.3669493641
="Run 76: Perception Delay Fraction Beta",0.08645
="Run 76: Temperature Adjustment Fraction Alpha",0.11085
="Run 77: Payoff",113.030682911
="Run 77: Perception Delay Fraction Beta",0.17135
="Run 77: Temperature Adjustment Fraction Alpha",0.87625
="Run 78: Payoff",15.6588628312
="Run 78: Perception Delay Fraction Beta",0.53625
="Run 78: Temperature Adjustment Fraction Alpha",0.08715
="Run 79: Payoff",8.06097870486
="Run 79: Perception Delay Fraction Beta",0.90785
="Run 79: Temperature Adjustment Fraction Alpha",0.36685
="Run 80: Payoff",13.8583773364
="Run 80: Perception Delay Fraction Beta",0.34345
="Run 80: Temperature Adjustment Fraction Alpha",0.15585
="Run 81: Payoff",32.0697453506
="Run 81: Perception Delay Fraction Beta",0.56845
="Run 81: Temperature Adjustment Fraction Alpha",0.03525
="Run 82: Payoff",90.6723696289
="Run 82: Perception Delay Fraction Beta",0.20655
="Run 82: Temperature Adjustment Fraction Alpha",0.84385
="Run 83: Payoff",8.91461021806
="Run 83: Perception Delay Fraction Beta",0.65205
="Run 83: Temperature Adjustment Fraction Alpha",0.21005
="Run 84: Payoff",25.4070649586
="Run 84: Perception Delay Fraction Beta",0.59665
="Run 84: Temperature Adjustment Fraction Alpha",0.75725
="Run 85: Payoff",12.9960856504
="Run 85: Perception Delay Fraction Beta",0.91075
="Run 85: Temperature Adjustment Fraction Alpha",0.65375
="Run 86: Payoff",200.579271462
="Run 86: Perception Delay Fraction Beta",0.10565
="Run 86: Temperature Adjustment Fraction Alpha",0.99135
="Run 87: Payoff",8.44627809073
="Run 87: Perception Delay Fraction Beta",0.82555
="Run 87: Temperature Adjustment Fraction Alpha",0.33475
="Run 88: Payoff",53.6815267845
="Run 88: Perception Delay Fraction Beta",0.24735
="Run 88: Temperature Adjustment Fraction Alpha",0.50095
="Run 89: Payoff",41.7615245909
="Run 89: Perception Delay Fraction Beta",0.86425
="Run 89: Temperature Adjustment Fraction Alpha",0.02465
="Run 90: Payoff",62.2713867107
="Run 90: Perception Delay Fraction Beta",0.28725
="Run 90: Temperature Adjustment Fraction Alpha",0.81825
="Run 91: Payoff",10.012289828
="Run 91: Perception Delay Fraction Beta",0.54285
="Run 91: Temperature Adjustment Fraction Alpha",0.15615
="Run 92: Payoff",9.38534915207
="Run 92: Perception Delay Fraction Beta",0.63815
="Run 92: Temperature Adjustment Fraction Alpha",0.17755
="Run 93: Payoff",38.3310468404
="Run 93: Perception Delay Fraction Beta",0.30265
="Run 93: Temperature Adjustment Fraction Alpha",0.43315
="Run 94: Payoff",41.8928959835
="Run 94: Perception Delay Fraction Beta",0.49165
="Run 94: Temperature Adjustment Fraction Alpha",0.02235
="Run 95: Payoff",10.4172444174
="Run 95: Perception Delay Fraction Beta",0.51875
="Run 95: Temperature Adjustment Fraction Alpha",0.20535
="Run 96: Payoff",27.1621389443
="Run 96: Perception Delay Fraction Beta",0.48455
="Run 96: Temperature Adjustment Fraction Alpha",0.59045
="Run 97: Payoff",44.207541877
="Run 97: Perception Delay Fraction Beta",0.39675
="Run 97: Temperature Adjustment Fraction Alpha",0.84065
="Run 98: Payoff",23.9350708437
="Run 98: Perception Delay Fraction Beta",0.54665
="Run 98: Temperature Adjustment Fraction Alpha",0.60905
="Run 99: Payoff",36.421021182
="Run 99: Perception Delay Fraction Beta",0.50305
="Run 99: Temperature Adjustment Fraction Alpha",0.94225
="Run 100: Payoff",10.6628283521
="Run 100: Perception Delay Fraction Beta",0.52115
="Run 100: Temperature Adjustment Fraction Alpha",0.21625
="Run 101: Payoff",53.885732756
="Run 101: Perception Delay Fraction Beta",0.14005
="Run 101: Temperature Adjustment Fraction Alpha",0.19095
="Run 102: Payoff",13.8654555637
="Run 102: Perception Delay Fraction Beta",0.71345
="Run 102: Temperature Adjustment Fraction Alpha",0.48505
="Run 103: Payoff",10.4999466368
="Run 103: Perception Delay Fraction Beta",0.57175
="Run 103: Temperature Adjustment Fraction Alpha",0.14375
="Run 104: Payoff",12.4585166424
="Run 104: Perception Delay Fraction Beta",0.41455
="Run 104: Temperature Adjustment Fraction Alpha",0.10235
="Run 105: Payoff",11.1677757982
="Run 105: Perception Delay Fraction Beta",0.52405
="Run 105: Temperature Adjustment Fraction Alpha",0.23425
="Run 106: Payoff",121.210553879
="Run 106: Perception Delay Fraction Beta",0.17025
="Run 106: Temperature Adjustment Fraction Alpha",0.97635
="Run 107: Payoff",7.36531744871
="Run 107: Perception Delay Fraction Beta",0.97425
="Run 107: Temperature Adjustment Fraction Alpha",0.33365
="Run 108: Payoff",26.208863194
="Run 108: Perception Delay Fraction Beta",0.62155
="Run 108: Temperature Adjustment Fraction Alpha",0.84305
="Run 109: Payoff",615.413170902
="Run 109: Perception Delay Fraction Beta",0.02735
="Run 109: Temperature Adjustment Fraction Alpha",0.67275
="Run 110: Payoff",34.8629096318
="Run 110: Perception Delay Fraction Beta",0.47195
="Run 110: Temperature Adjustment Fraction Alpha",0.79545
="Run 111: Payoff",35.7222153368
="Run 111: Perception Delay Fraction Beta",0.32405
="Run 111: Temperature Adjustment Fraction Alpha",0.44045
="Run 112: Payoff",69.7196419414
="Run 112: Perception Delay Fraction Beta",0.24365
="Run 112: Temperature Adjustment Fraction Alpha",0.73455
="Run 113: Payoff",21.458826013
="Run 113: Perception Delay Fraction Beta",0.72565
="Run 113: Temperature Adjustment Fraction Alpha",0.83245
="Run 114: Payoff",35.44315011
="Run 114: Perception Delay Fraction Beta",0.37095
="Run 114: Temperature Adjustment Fraction Alpha",0.54525
="Run 115: Payoff",19.6422432429
="Run 115: Perception Delay Fraction Beta",0.58425
="Run 115: Temperature Adjustment Fraction Alpha",0.53065
="Run 116: Payoff",14.1367349346
="Run 116: Perception Delay Fraction Beta",0.94965
="Run 116: Temperature Adjustment Fraction Alpha",0.76555
="Run 117: Payoff",8.26346870846
="Run 117: Perception Delay Fraction Beta",0.77565
="Run 117: Temperature Adjustment Fraction Alpha",0.27615
="Run 118: Payoff",103.326913175
="Run 118: Perception Delay Fraction Beta",0.16085
="Run 118: Temperature Adjustment Fraction Alpha",0.67095
="Run 119: Payoff",436.962749084
="Run 119: Perception Delay Fraction Beta",0.00905
="Run 119: Temperature Adjustment Fraction Alpha",0.06045
="Run 120: Payoff",148.391541195
="Run 120: Perception Delay Fraction Beta",0.03465
="Run 120: Temperature Adjustment Fraction Alpha",0.07895
="Run 121: Payoff",16.8458073877
="Run 121: Perception Delay Fraction Beta",0.59115
="Run 121: Temperature Adjustment Fraction Alpha",0.45225
="Run 122: Payoff",150.969059247
="Run 122: Perception Delay Fraction Beta",0.04565
="Run 122: Temperature Adjustment Fraction Alpha",0.13005
="Run 123: Payoff",8.24686234992
="Run 123: Perception Delay Fraction Beta",0.92965
="Run 123: Temperature Adjustment Fraction Alpha",0.23505
="Run 124: Payoff",30.2456425452
="Run 124: Perception Delay Fraction Beta",0.54915
="Run 124: Temperature Adjustment Fraction Alpha",0.83715
="Run 125: Payoff",30.7115312352
="Run 125: Perception Delay Fraction Beta",0.67465
="Run 125: Temperature Adjustment Fraction Alpha",0.03925
="Run 126: Payoff",36.3610337093
="Run 126: Perception Delay Fraction Beta",0.21015
="Run 126: Temperature Adjustment Fraction Alpha",0.22175
="Run 127: Payoff",22.6477382749
="Run 127: Perception Delay Fraction Beta",0.42035
="Run 127: Temperature Adjustment Fraction Alpha",0.37515
="Run 128: Payoff",8.19101013284
="Run 128: Perception Delay Fraction Beta",0.79385
="Run 128: Temperature Adjustment Fraction Alpha",0.23995
="Run 129: Payoff",19.2889138087
="Run 129: Perception Delay Fraction Beta",0.75415
="Run 129: Temperature Adjustment Fraction Alpha",0.77425
="Run 130: Payoff",22.3712425167
="Run 130: Perception Delay Fraction Beta",0.53845
="Run 130: Temperature Adjustment Fraction Alpha",0.54635
